0;7;9;3;Помнишь про ТАРАНЫ из последнего твоего сновидения?
1;15;0;3;Откуда ты знаешь? И если знаешь, то что это вообще было?
0;7;9;6;Нейроинженерия. Мы поддерживали твои навыки во сне. А про тараны - это было прямое ЭМИ-вмешательство.
1;15;0;4;Я просто в ахуе. Слово "гуманность" вам вообще знакомо?
0;7;9;5;А слово "эффективность" тебе знакомо? Кстати об эффективности:
0;7;9;5;когда у противников остаётся 1 куб здоровья - бери их на таран. Просто войди корпусом в них.
0;7;9;6;Это моментально их добьёт, сэкономит твоё время и за каждый таран ты получаешь дополнительный <color=#FFFF00>АУРИТ</color>.
1;15;0;4;Нормально ты тему сменил. А так... что прям, ТАРАНИТЬ их?
0;7;9;3;Да. Главное - когда остаётся 1 КУБ здоровья. 
0;7;9;3;А ещё - с астероидами и кометами это не работает.
1;15;0;1;Понял-принял.
1;15;0;3;Слушай, ИРИС, ты говорил - Зевс ещё жив?
0;7;9;5;Всё верно. Он всё ещё руководитель Space Ocean. Более того - твоё пробуждение, это его инициатива.
1;15;0;1;Где он сейчас?
0;7;9;2;В галактике Нуклеус. Далеко отсюда. На переговорах.
1;15;0;2;Понятно. Хотел бы я с ним поговорить.
0;7;9;2;Поговоришь. Почти сразу, как закончишь обучение.
1;15;0;5;Кайф. Не терпится поговорить с живым человеком. Если он всё ещё человек, со своими имплантами.
