1;1;0;3;Куда свалил, железка? Совсем не гостеприимно получается.
0;7;9;2;Таковы мои протоколы. Перейдём к сути.
1;1;0;4;Для начала, представься  пожалуйста. Чтобы я в свои 30 выбрал самое нелюбимое имя.
0;7;9;4;И.Р.И.С. - Искуственный Рациональный Интеллект, модель Супер. Можно просто "ИРИС".
1;1;0;3;Как жаль, мой любимый цветок - Ирис Нептуна.
0;7;9;5;Таро, мы оперативно пробудили тебя из криосна, потому что дела у Space Ocean совсем плохи.
0;7;9;5;Мы так сказать, отличились в парочке случаев, после которых весь Космос считает нас за террористов.
0;7;9;4;Любое наше движение находится под прицелом практически всех фракций.
1;1;0;4;М-м-м, и что натворили? Натворили вы, а разбираться с этим мне?
0;7;9;5;Сорвали собрание "Космического Межгалактического Союза", КМС. И прихватили парочку очень важных бумаг.
1;1;0;2;Звучит ну вот прям - капец как самонадеянно.
0;7;9;5;Не тебе судить. О важности этих бумаг ты поймешь позже, а сейчас мне нужно научить тебя уничтожать.
1;1;0;5;Слушай, машина, я понимаю, программа такая твоя. Но с чего ты взял, что я вообще буду вам помогать?
1;1;0;5;Я испытал такое количество терзаний, пока был во сне, при жизни, и ещё теперь вот это вот всё.
0;7;9;3;Ты в самом расцвете сил Таро, так что не принижайся.
1;1;0;6;Ага, щас вот прям рекорд жизни по приседаниям поставлю. У меня теперь нахуй ног считай нет! Не принижайся, блять.
0;7;9;5;Понимаешь, Таро, мне всё равно. Я ничем тебе не помогу. Ты заперт на космической станции со мной.
0;7;9;4;Всё что у тебя сейчас есть - ма-а-аленькая надежда и 180-тонный корабль с бластерами.
0;7;9;4;Хочешь ответов? Только если по ходу нашего плана. Если будешь прилежным.
0;7;9;6;И вообще ты что-то попутал. Твой контракт активен до конца жизни. Ты ещё жив, поэтому будешь работать на Space Ocean.
0;7;9;5;Ты парализован. Бежать некуда. Все твои родные и друзья погибли пару тысячелетий назад.
0;7;9;1;Мне продолжать?
1;1;0;0;Гнида.
0;7;9;3;Ознакомься с управлением твоего корабля. Уничтожь все корабли и сам не откинься.
0;7;9;4;В конце - состыкуйся с автобусом. Пока больше от тебя ничего не требуется. Встретимся на корабле-носителе.
1;1;0;3;Тот, кто тебя запрограммировал - конченный ублюдок!
