0;7;9;0;Таро, очнись.
0;7;9;0;Что случилось?
1;0;0;2;ИРИС... кажется, мне приснился кошмар.
0;7;9;5;Я понял это, твой пульс вырос до 185 ударов в минуту. Что тебе снилось, Таро?
1;0;0;4;Бля... ИРИС, ты не поверишь, но за эти 10 секунд я уже толком и не помню...
1;0;0;2;Было что-то большое, жуткое... холодное.
0;7;9;3;Холодное? Это чувственная или осязательная характеристика?
1;0;0;3;Осязательная. И это что-то вызвало мои большие переживания.
0;7;9;3;Таро, тебе не должны сниться сны, скажу прямо.
0;7;9;6;Ртутные агенты в твоей крови, косвенно подавляют деятельность нейронных связей во время киберсна.
1;0;0;4;Но какого-то хрена это случилось! Там было что-то очень важное...
0;7;9;7;Это понять можно, так как ты находишься в стрессовой среде, в отрыве от собственного, привычного благоустройства.
0;7;9;5;Таро, я не знаю, что с этим делать. Но такое состояние крайне опасно во время киберсна.
0;7;9;4;Я буду вынужден вводить адреноблокаторы, если ситуация повторится.
1;0;0;4;Да и хрен с ними, вводи. Чёрт... мне нужно время, отойти от этого.
0;7;9;6;Предвижу твою реакцию, на моё предложение, отправиться в миссию-цикл, но там, ты можешь быстрее прийти в себя,
0;7;9;3;занимаясь привычной деятельностью - уничтожением.
1;0;0;6;Да ладно тебе, ИРИС, дело говоришь. Надо совладать со своим положением и использовать всё, чем оперирую.
1;0;0;3;Погоди, что ты там про ртуть говорил? У меня в крови ртуть?
0;7;9;7;Действующее метавещество в твоей крови содержит различные группы соединений ртути, но преимущественно - иодиты.
1;0;0;6;Ебать, помню у нас ртуть применяли для лечения плесневого сепсиса, так все больные - жёлтые ходили!
0;7;9;2;И что, Таро? Не нравиться жёлтый цвет?
1;0;0;0;Всмысле?
1;0;0;2;Бля, мои волосы... это какая-то шутка?
0;7;9;0;Что не так, Таро?
1;0;0;1;Да они нахрен жёлтые! Есть зеркало?
0;7;9;1;В манжеты на рукавах посмотрись.
1;0;0;1;Еба-а-ать... Глаза тоже жёлтые...
1;0;0;5;Я всё это время таким был? Я же белоснежка, с рождения... а тут крашенный, получается?
0;7;9;7; Я не вижу в видимом излучении, но подумай своей головой - раз такая терапия, то с самого начала этой итерации лечения.
1;0;0;3;Ё-маё... Ну что - прикольно... Аида удивиться.
1;0;0;2;Стоп, у неё тоже будут жёлтые глаза и волосы?
0;7;9;1;Терапия такая же, поэтому - да.
1;0;0;6;Ох, ждём сканадал от женщины... Хотя, это в любом случае лучше, чем кошмары на космическом корабле в будущем.
